time,x_nav,y_nav,z_nav,a_nav,b_nav,c_nav,target
213.85780215263367,454.27474236406647,-245.7801612299554,-1203.977200183247,11.598125291884434,-48.483188729305304,-162.71633586699622,False
214.14869022369385,454.324406971495,-245.72993801712582,-1204.016099844809,11.62464231652127,-48.485171663104595,-162.7446369431926,False
214.35226917266846,454.2946018099922,-245.75342561168114,-1204.05847901031,11.659328386850472,-48.53012352374533,-162.7363057407782,False
214.6023190021515,454.3777056029346,-245.68704239918728,-1203.8330294224447,11.569573567090877,-48.42949098973038,-162.71624124162557,False
214.83839631080627,454.30477490196233,-245.72835157415545,-1203.9672788477271,11.682522345429284,-48.46263290647798,-162.7853335366303,False
215.08771109580994,454.2835898412111,-245.77666910509438,-1204.0398692886126,11.742358193254688,-48.4993510300847,-162.82971405150445,False
215.39953303337097,454.34635494575775,-245.7261243708978,-1203.857189682367,11.727179359854238,-48.492582731875906,-162.83656516348105,False
215.61995315551758,454.36636376182435,-245.64558548990573,-1203.859637483462,11.627010190303611,-48.47047006401117,-162.74836324881917,False
215.82361936569214,454.31397331335575,-245.74694531532668,-1204.1411561508357,11.790441746891203,-48.52590000869599,-162.86403911641625,False
216.0613272190094,454.32741583157906,-245.73079387014087,-1203.95798394816,11.712253634163824,-48.5043181328221,-162.7973011782004,False
216.2761652469635,454.3409616782482,-245.75280898944447,-1203.9701532641095,11.701240106494657,-48.52067165621372,-162.77864766738304,False
216.52645301818848,454.3037416740151,-245.72499024097743,-1204.1135230453656,11.708990711662965,-48.48389667682173,-162.80242586911186,False
216.84547472000122,454.36478404038166,-245.70699681761224,-1203.8264631248605,11.742684483718227,-48.49050684757673,-162.82780460618065,False
217.0526671409607,454.36478404038166,-245.70699681761224,-1203.8264631248605,11.742684483718227,-48.49050684757673,-162.82780460618065,False
217.28173303604126,454.32949923415566,-245.72943656298312,-1204.0998069451498,11.594273838003701,-48.51542321851427,-162.70516863998031,False
217.47091722488403,454.3321039428678,-245.71190686141375,-1203.9482303620414,11.638677277348751,-48.470367530235954,-162.75218256993057,False
217.71467685699463,454.29298679622764,-245.76105068164804,-1203.974041950692,11.60743993110037,-48.47399003136584,-162.73592746146292,False
217.95018672943115,454.2650184464529,-245.73279202827032,-1204.2212065815934,11.75840289579614,-48.504687249828784,-162.8351679726061,False
218.1590712070465,454.32064024840093,-245.73088997432427,-1203.8847741881555,11.604904102664888,-48.43720160130769,-162.737734447237,False
218.37241578102112,454.2711169795555,-245.7351325161023,-1204.1302780320723,11.758660394188768,-48.47426488180724,-162.882236988292,False
218.6060185432434,454.32913110783034,-245.7291163132225,-1203.8952333430166,11.646056096204559,-48.44816999790971,-162.7439407992306,False
218.83455204963684,454.28361936994156,-245.74605993352097,-1204.199180238218,11.770315593259744,-48.601463284582536,-162.81175336379675,False
219.1150496006012,454.37005033664735,-245.74955288328735,-1203.8337894699093,11.762216542015858,-48.525497926420904,-162.83510719284192,False
219.32099652290344,454.28982092849947,-245.77165781892734,-1204.0514964048912,11.690290176050402,-48.517045779883325,-162.77755983242898,False
219.53361892700195,454.33386930883773,-245.68556107404396,-1203.9346630956265,11.638644040802285,-48.47246035921608,-162.72905124182805,False
219.73780250549316,454.34669902479106,-245.70319692394634,-1203.9614822701733,11.608318394889647,-48.527613943193984,-162.69970599209745,False
219.9581618309021,454.348124760009,-245.72484746777945,-1203.8431973553604,11.602377589038323,-48.4090516179448,-162.76685764228188,False
220.17285108566284,454.34713908759267,-245.7710456941566,-1203.995910613665,11.601316386243607,-48.550099549624825,-162.68262672546834,False
220.4230661392212,454.3168173360753,-245.68688508456975,-1203.9245952021636,11.602658415988925,-48.4500271100755,-162.75291193333234,False
220.62429761886597,454.3750014438165,-245.75072962415518,-1203.761907806006,11.54567199620148,-48.44498872704506,-162.69736472115738,False
220.87642407417297,454.2821753684426,-245.74472610825805,-1204.077253460796,11.666068964456713,-48.50132740349628,-162.76959491187915,False
221.15210914611816,454.3297440580023,-245.74157312128688,-1203.9558076179442,11.696057529978662,-48.53100011522074,-162.78833701647017,False
221.36278414726257,454.31169308066364,-245.74961015070522,-1204.0638530117765,11.676828684748283,-48.518539983536165,-162.76011186922216,False
221.5998923778534,454.27397448722246,-245.74830956859495,-1204.0765086340175,11.717173983948234,-48.54829615264466,-162.78363464736955,False
221.82996773719788,454.3445501998618,-245.7135121115711,-1203.888786302227,11.61124994007941,-48.48568976900543,-162.71056425350469,False
222.07572174072266,454.31635884210846,-245.70380460273157,-1204.022305649941,11.772315455341804,-48.52032248845525,-162.8384240458081,False
222.32250332832336,454.2585477496284,-245.76087177998812,-1204.033507371369,11.709708065441346,-48.49803774127568,-162.81075925971692,False
222.52875471115112,454.33662817686786,-245.8153965521111,-1203.9755130898443,11.71057146612516,-48.488959147337155,-162.80293864000691,False
222.74330258369446,454.2995170693333,-245.79267318363978,-1204.1143214817837,11.704481703829531,-48.562909463074575,-162.7751500390776,False
222.97726583480835,454.3649273702864,-245.64880939933875,-1203.8914362855614,11.667237073318033,-48.40841417523756,-162.8191872550557,False
223.19412684440613,454.34075597628873,-245.7924811687547,-1203.8868022758747,11.720977944203767,-48.494154617154656,-162.81037300304288,False
223.41140913963318,454.2751493485325,-245.7663874794048,-1204.2123290784427,11.693166352635401,-48.52812604252979,-162.7676643897972,False
223.63514947891235,454.3892580590195,-245.71026489088288,-1203.8296203908735,11.70901382654202,-48.54247365096067,-162.7823145278715,False
223.8669068813324,454.3538752780546,-245.7400046123658,-1203.9743661962057,11.695676851962725,-48.509344818144925,-162.77854159162996,False
224.14651823043823,454.325297857594,-245.7497556220723,-1203.9799064838865,11.704314777470804,-48.50223630407583,-162.78510075314935,False
224.36379861831665,454.27910859660744,-245.6601082374817,-1204.0808256157245,11.755206848961617,-48.48938125705924,-162.84296820462328,False
224.63881063461304,454.39442993313025,-245.77188398490262,-1203.855118154462,11.628277667251506,-48.51661930186972,-162.70589896421865,False
224.8709752559662,454.39442993313025,-245.77188398490262,-1203.855118154462,11.628277667251506,-48.51661930186972,-162.70589896421865,False
225.09249544143677,454.3200882120891,-245.69960174266936,-1203.9272733423097,11.67951717846203,-48.4535337641695,-162.81120477009918,False
225.32613563537598,454.2921012646333,-245.69047599473328,-1204.0000674250944,11.67430526737915,-48.46595995844545,-162.79776052526572,False
225.56104922294617,454.3722357165623,-245.65329734939627,-1203.8741251462484,11.682447870261704,-48.47182241295217,-162.78084925153837,False
225.76838874816895,454.2891236376537,-245.720428654618,-1204.0872815922512,11.678817183072015,-48.48569298421005,-162.7787175431478,False
226.04261994361877,454.3173235271718,-245.74460261298262,-1204.0722363234836,11.667271274799253,-48.532211115493844,-162.74850972619237,False
226.27717804908752,454.3500284247875,-245.75580812589882,-1203.8905320848203,11.614784037874347,-48.485873437696895,-162.73331380101797,False
226.55714392662048,454.32448178684206,-245.70546028808798,-1203.9583823764433,11.728164733377703,-48.51215718402356,-162.79477671880045,False
226.77430653572083,454.30195596590954,-245.74546379459392,-1204.062824885582,11.666068964456713,-48.50132740349628,-162.76959491187915,False
226.98125314712524,454.3479502309308,-245.71883125227117,-1204.0130798566265,11.68696684853243,-48.5011960181366,-162.78850731578262,False
227.2193205356598,454.3559172610228,-245.72676806036952,-1203.734556478044,11.709134660930347,-48.44222532876467,-162.8438189346681,False
227.47922945022583,454.34855641896723,-245.6733486330254,-1204.029783349912,11.689138638135658,-48.50007872642799,-162.78166017676162,False
227.66979241371155,454.3361966568069,-245.74936268747499,-1203.861983572818,11.700875256280536,-48.50866132057327,-162.79555589834553,False
227.93165040016174,454.30998329565426,-245.7207919096355,-1204.0925169114266,11.67954426145012,-48.56005865523629,-162.7458676100497,False
228.15137767791748,454.39833459706017,-245.74532282166314,-1203.66437750938,11.563591963427324,-48.44237957516114,-162.7107430623551,False
228.3976182937622,454.2542581751814,-245.70416920790063,-1204.1636832322974,11.655535098712676,-48.449718184925466,-162.78855138932352,False
228.60331892967224,454.30442800284237,-245.77406534949222,-1203.9246757490127,11.659478125890402,-48.45634058866613,-162.78806523766525,False
228.85041427612305,454.2982029016566,-245.73679458744598,-1204.0169845346788,11.693274469888216,-48.437045834895464,-162.82469247446662,False
229.0352532863617,454.32230617445464,-245.7440611993292,-1203.8947095892206,11.648875300583041,-48.44385232465027,-162.78506779897745,False
229.26719999313354,454.2714058689521,-245.7793370978101,-1204.1463161665645,11.76710032744381,-48.550026450535256,-162.8196487823008,False
229.473388671875,454.35354080890585,-245.6888611387506,-1204.0195478801147,11.65844652530245,-48.518339061728575,-162.75913405050213,False
229.6740164756775,454.2872563760454,-245.69363609597073,-1203.9815723764248,11.671469089066713,-48.47993755902017,-162.78332533082883,False
229.90721440315247,454.3288247878715,-245.65558818345212,-1204.047117244421,11.701388132918295,-48.50091807362023,-162.79199061009209,False
230.13234663009644,454.3903372395113,-245.7500789132418,-1203.8141470670485,11.614812326017699,-48.52776334504964,-162.71511483078416,False
230.33761477470398,454.2986424767165,-245.7102269651792,-1204.001142205038,11.728214019039788,-48.496350404178315,-162.83065691860293,False
230.57129096984863,454.318251458993,-245.80602571394707,-1203.9192551983006,11.697909945083099,-48.506162608982294,-162.79003227611798,False
230.77481079101562,454.2912876170607,-245.72208117218577,-1204.1626863654633,11.74589242950595,-48.53838524487144,-162.81339439716064,False
230.98783683776855,454.3550244365247,-245.7222664293434,-1203.7805299968961,11.63005895903463,-48.459180486391936,-162.76867098250332,False
231.20884704589844,454.3468297579108,-245.73383399261735,-1203.786247479522,11.679941232838829,-48.48793302055837,-162.79163025285396,False
231.41856265068054,454.2833521261813,-245.7524763524192,-1204.1466972192807,11.71015071464069,-48.511626266025516,-162.79007120302842,False
231.65300631523132,454.31084542332746,-245.75660299540098,-1204.0984964653837,11.641239886501257,-48.559201873385426,-162.7130265708921,False
231.86928391456604,454.30510350107426,-245.74260271441986,-1204.0252475584507,11.730615975434562,-48.47246171731027,-162.83883355344003,False
232.13538885116577,454.34262244999263,-245.74944030858973,-1203.8046351466014,11.632938905414735,-48.451796673439965,-162.75172009568277,False
232.31959867477417,454.28261192128593,-245.71779421725958,-1204.1756367163266,11.696132594151964,-48.530620779381586,-162.773187139075,False
232.54153871536255,454.3730979992832,-245.69017885282042,-1203.9014215316263,11.628069226790668,-48.56133381477709,-162.69023474861996,False
232.78779673576355,454.3039539507817,-245.72689204160773,-1204.0975087859345,11.682903084961742,-48.51224017272584,-162.79880304232057,False
233.0507414340973,454.3009224070411,-245.76723798164198,-1203.8797755988937,11.57577471174843,-48.46511937972658,-162.70540319496627,False
233.2549386024475,454.327063848821,-245.71046372901307,-1203.9250621198917,11.729569022041602,-48.49874901872535,-162.8252932996346,False
233.4669589996338,454.31233213048336,-245.73704325968237,-1203.9540713862284,11.656432173324701,-48.41059096878052,-162.80021304207085,False
233.67518973350525,454.3189086018647,-245.71500292565855,-1203.8943411952023,11.669580791622014,-48.45729812719579,-162.79339540913114,False
233.9077787399292,454.2994891770761,-245.73587214102724,-1204.0545997143192,11.834536393685203,-48.57633572827084,-162.86209655177277,False
234.13919639587402,454.34945764152945,-245.7295349821649,-1203.8256288903133,11.62838822021599,-48.48910935055503,-162.73827308896068,False
234.3590178489685,454.3391291498675,-245.66710051018606,-1203.9879497324562,11.774471605343326,-48.54465729899405,-162.82243617268145,False
234.62183690071106,454.34681990974127,-245.7709923704092,-1203.8086151013222,11.60446855697898,-48.45063510058792,-162.74541837851646,False
234.82974791526794,454.306158282501,-245.72257682854087,-1204.1060738062397,11.68002891321634,-48.516579676601786,-162.7576461950993,False
235.0475914478302,454.3403899823036,-245.74681034636808,-1203.8985978622525,11.674244160240455,-48.543830306024745,-162.7663852256245,False
235.27154231071472,454.3029502446056,-245.67785957100202,-1203.9542904923255,11.625140456070676,-48.44169845581241,-162.75644403187263,False
235.47879600524902,454.3830458411272,-245.72528131839312,-1203.8427125594674,11.653765409679748,-48.48171722475992,-162.7511251179933,False
235.66676568984985,454.2864322499243,-245.75242770650533,-1203.9430217132392,11.70908548772935,-48.43710730561154,-162.8411405340104,False
235.88477110862732,454.3092964485633,-245.68608257757177,-1203.9370956539105,11.679895169704315,-48.46554493177693,-162.79430833956326,False
236.09805917739868,454.40790089792335,-245.73587010478445,-1203.8237972912675,11.676385389480602,-48.54018785712138,-162.74668369073754,False
236.32236433029175,454.29903837097163,-245.72398823083648,-1204.0467812239337,11.761523422704835,-48.503104173939015,-162.8478673724875,False
236.54910039901733,454.3730658055596,-245.69019905244255,-1203.9107721469916,11.669277189230584,-48.50549734465598,-162.76914268829364,False
236.7578809261322,454.3031216666269,-245.74049670628457,-1203.9479912949912,11.739248763084577,-48.47904044312534,-162.8326506742944,False
236.9880669116974,454.33629321378953,-245.76182657107535,-1203.8580145135431,11.656437670106143,-48.46302611702958,-162.7780495861403,False
237.2159504890442,454.3422853002745,-245.70671051967133,-1203.9581698213678,11.628281444676086,-48.46516425074225,-162.7447632505147,False
237.4397668838501,454.2808090399436,-245.7466191430483,-1204.2433812067713,11.79533950966129,-48.58571494543058,-162.81454859554756,False
237.68277716636658,454.2824190465766,-245.7812304512312,-1204.1909665880232,11.738953175071538,-48.56089318534828,-162.79639323071558,False
237.9048445224762,454.2597785573565,-245.76857311580974,-1204.1672808885146,11.733792340016175,-48.51782676493007,-162.81157345166196,False
238.11967658996582,454.36406675913224,-245.75301697569904,-1203.9172174292482,11.616214718136098,-48.4852879827382,-162.71723285002446,False
238.37467455863953,454.33096711895047,-245.6525198090085,-1203.9311849948142,11.667359295626769,-48.460469794926304,-162.781897430351,False
238.63786005973816,454.3526065859362,-245.71300568557803,-1203.8571886471173,11.651007069811062,-48.46816159143428,-162.76901637816636,False
238.86042976379395,454.288091871593,-245.69780523115543,-1204.163171679363,11.707944923683142,-48.44192911515221,-162.84685988856214,False
239.0896861553192,454.3485518878969,-245.71986707770762,-1203.9078765936379,11.637405179677753,-48.4649270508192,-162.76406164001907,False
239.3231110572815,454.3419665547752,-245.71153161932216,-1203.8564270931886,11.67370077286807,-48.42081822522541,-162.79230533437484,False
239.59734106063843,454.36417870361083,-245.72302071772927,-1203.8427106801273,11.639119623534553,-48.48898430626134,-162.7684626987255,False
239.80280256271362,454.35100221570497,-245.74085037450618,-1204.0202805359274,11.674759470856635,-48.474922234379555,-162.7873679269701,False
240.03982663154602,454.2191899022615,-245.8193360222203,-1204.323767765932,11.696877451169447,-48.56563198227573,-162.7665232308215,False
240.27198886871338,454.2577543354332,-245.7463257095467,-1204.147288329477,11.677589120154197,-48.45480801684526,-162.79977608124,False
240.49271178245544,454.33447260470064,-245.67842801807058,-1203.882973771225,11.67725768424048,-48.52089440392546,-162.78111260961117,False
240.7491865158081,454.2723527085733,-245.73346598073914,-1204.175313032102,11.705682495532997,-48.51694621233793,-162.78477662588838,False
240.95182037353516,454.35084962444205,-245.73843345446804,-1203.9131197430522,11.694608314251075,-48.46488380220065,-162.81015966505026,False
241.1658492088318,454.32334973346815,-245.71017169250268,-1203.975012275209,11.75475967079164,-48.53036064787107,-162.8184252435604,False
241.37393975257874,454.3982193616829,-245.69878815809065,-1203.7893365630064,11.619124232255762,-48.43574597406457,-162.76011613664326,False
241.60531902313232,454.3030022067483,-245.73535939289138,-1204.0439146182089,11.71224016219962,-48.54401576921257,-162.80454238568544,False
241.8346905708313,454.33321668074177,-245.75881467904247,-1203.9310152844282,11.641757034872082,-48.435729797494965,-162.75857904906013,False
242.09987378120422,454.35277594778586,-245.72205860659244,-1203.8719386734922,11.695068952697216,-48.501792168243675,-162.80343114242936,False
242.35376834869385,454.35277594778586,-245.72205860659244,-1203.8719386734922,11.695068952697216,-48.501792168243675,-162.80343114242936,False
242.63253235816956,454.32124712525444,-245.7186088368875,-1203.883670068339,11.630361129074544,-48.429278179144376,-162.76989644452016,False
242.8503384590149,454.32124712525444,-245.7186088368875,-1203.883670068339,11.630361129074544,-48.429278179144376,-162.76989644452016,False
243.08582615852356,454.3818761150386,-245.69056447446235,-1203.7603889529598,11.642777078003371,-48.45931908674078,-162.7419152559602,False
243.29333877563477,454.3012904216987,-245.74093882819486,-1204.067075435599,11.71501836795882,-48.44963803745709,-162.83741403678857,False
243.5096733570099,454.33305373791563,-245.74151968509466,-1203.9578043807405,11.646321710970643,-48.55020925669406,-162.73512688428607,False
243.72656559944153,454.28170901874444,-245.7379569807739,-1204.175610613502,11.623526542240004,-48.478317673136644,-162.74202827525144,False
243.95701622962952,454.33798336086784,-245.69259199516097,-1203.9249977327265,11.66277637460341,-48.512477816343804,-162.7675600651555,False
244.1777422428131,454.2740467022385,-245.77577099387216,-1204.053761718339,11.744662984585041,-48.50395401803741,-162.82222213929083,False
244.43575048446655,454.3377505174723,-245.71719624808523,-1203.9096718970147,11.679854974630121,-48.490981656256075,-162.78512132532748,False
244.64350199699402,454.290536284311,-245.72933929893586,-1204.1294561265715,11.573678717066816,-48.47653295864382,-162.70610055616748,False
244.9030613899231,454.3589274361674,-245.6717942287031,-1203.9050388774776,11.73123342131431,-48.53954827834857,-162.81050175013365,False
245.15180492401123,454.3204856005958,-245.7782013802842,-1204.02382448428,11.704701187768547,-48.52389198256547,-162.79490057699692,False
245.40253973007202,454.3420337941962,-245.71521953175034,-1203.9670348715724,11.630234918937463,-48.48475477945897,-162.74118370986204,False
245.6261134147644,454.2757369751266,-245.73479158159728,-1204.1546617893525,11.677791864771814,-48.54666960852776,-162.76751331158871,False
245.86646366119385,454.3641379906046,-245.76124234225347,-1203.8440236975378,11.64471203177704,-48.41768527596972,-162.7801697563542,False
246.12402725219727,454.2651636804627,-245.74854300483622,-1204.0490245563853,11.631570703078268,-48.46367189065505,-162.77349682689456,False
246.33252787590027,454.34574081355913,-245.73491736437694,-1204.0129858937273,11.709214464741574,-48.49732118247812,-162.80003496695682,False
246.5579297542572,454.29821848970806,-245.78737012329802,-1204.0923243890784,11.654721450678267,-48.55771291383607,-162.7304896775464,False
246.80690169334412,454.3107015832926,-245.70370233033876,-1204.0045573957077,11.64405866626551,-48.45653298923222,-162.75113924703948,False
247.05397939682007,454.35989602272446,-245.80126231044855,-1203.8554914803149,11.6162655816626,-48.49398382587961,-162.72728631735188,False
247.26485204696655,454.35989602272446,-245.80126231044855,-1203.8554914803149,11.6162655816626,-48.49398382587961,-162.72728631735188,False
247.47918677330017,454.36842273444313,-245.7735085563645,-1203.9338155910534,11.67527461527841,-48.56033400598647,-162.7310736501783,False
247.6970591545105,454.3016570445266,-245.7218718860561,-1203.9312485758358,11.663585120383987,-48.44780692497289,-162.79062117353533,False
247.90080332756042,454.3016570445266,-245.7218718860561,-1203.9312485758358,11.663585120383987,-48.44780692497289,-162.79062117353533,False
248.1360845565796,454.270137521692,-245.7794999539326,-1204.025981878824,11.593917151643398,-48.44532756691731,-162.74021730890368,False
248.3639190196991,454.31760486985934,-245.67390208832563,-1204.08612679456,11.678971157026687,-48.49042394711863,-162.7662370226517,False
248.55810737609863,454.31760486985934,-245.67390208832563,-1204.08612679456,11.678971157026687,-48.49042394711863,-162.7662370226517,False
248.75985383987427,454.3137989866623,-245.71615968209508,-1204.0510147212497,11.754771491900849,-48.50491926859804,-162.8275739546797,False
248.97315335273743,454.28698959721135,-245.7641439332398,-1203.98745978632,11.72440688472599,-48.5274258124278,-162.80715510701177,False
249.17799520492554,454.29275125746165,-245.7351811668466,-1204.0467760154838,11.67130210981767,-48.465568304873365,-162.76910241597966,False
249.4248321056366,454.40273041786224,-245.73839027649186,-1203.9126751779208,11.551950812409654,-48.51849842306261,-162.6457237928175,False
249.64862775802612,454.24967882824944,-245.78904248135038,-1204.1891004179738,11.752863399613874,-48.56929571308896,-162.82011361324672,False
249.8776445388794,454.3828777896375,-245.6999146492934,-1203.811755344645,11.619730710265838,-48.46921750067945,-162.74470099601558,False
250.12603044509888,454.2898268263736,-245.7522391621691,-1204.0765980269857,11.727605864637008,-48.52546362318853,-162.80468780192146,False
250.34655380249023,454.2898268263736,-245.7522391621691,-1204.0765980269857,11.727605864637008,-48.52546362318853,-162.80468780192146,False
250.6209647655487,454.2499009895107,-245.7889408038015,-1204.2601296667624,11.74528092201997,-48.55011889385976,-162.8271058252459,False
250.85798811912537,454.38194454847394,-245.70816203011418,-1203.8135796781323,11.644213510853355,-48.495384722878214,-162.73951778775316,False
251.0759847164154,454.2972927985103,-245.74604058920391,-1203.9964409065838,11.672533051483292,-48.50609313981335,-162.7747299429972,False
251.31123089790344,454.3200549036387,-245.72886995962284,-1204.0282931580944,11.671469089066713,-48.47993755902017,-162.78332533082883,False
251.60107135772705,454.3200549036387,-245.72886995962284,-1204.0282931580944,11.671469089066713,-48.47993755902017,-162.78332533082883,False
251.79132866859436,454.3642982127919,-245.67613297265606,-1203.9320590405378,11.657419160267649,-48.46423097272967,-162.76408360929028,False
252.00968861579895,454.32428711967236,-245.7536561397843,-1203.9528305222925,11.695234187862365,-48.482077881252444,-162.8119727658011,False
252.2259545326233,454.2971429672845,-245.69774023764296,-1204.0336259499152,11.614751572528354,-48.436493586816624,-162.74903257188825,False
252.47145318984985,454.3449733847411,-245.74056479395426,-1203.9666152481605,11.614337247525047,-48.47692093109126,-162.74372588478917,False
252.6750295162201,454.3449733847411,-245.74056479395426,-1203.9666152481605,11.614337247525047,-48.47692093109126,-162.74372588478917,False
252.93657970428467,454.3445281321898,-245.71934739288292,-1203.8290030397197,11.652541696749216,-48.450843523887386,-162.7722087994615,False
253.1920018196106,454.2975143441254,-245.72732526369148,-1204.0760461387931,11.69844883192154,-48.50805800255458,-162.81318056693414,False
253.39903855323792,454.37538878044563,-245.74686761356202,-1203.8582957718095,11.680340909204729,-48.52693419992747,-162.76173919484862,False
253.62347292900085,454.28730338845617,-245.77015436541214,-1204.0096686448246,11.712464304590982,-48.51160199372003,-162.79287256269208,False
253.86295008659363,454.3081417525036,-245.76498391895285,-1204.0349999454045,11.614011151516676,-48.5180187123875,-162.70076916368893,False
254.1099932193756,454.3223561212187,-245.73087680033484,-1203.9435413172257,11.60200197854549,-48.479121726206095,-162.7268904845571,False
254.32642006874084,454.3113859380577,-245.73001666816762,-1203.997688705843,11.746845134561138,-48.47277856702778,-162.83481722485826,False
254.5133547782898,454.309848427108,-245.78522272120625,-1204.0233970202064,11.690705621034068,-48.49900246258869,-162.78013446614645,False
254.70777320861816,454.2939470422938,-245.70650876324106,-1204.0923787573022,11.662513028057267,-48.50116258119734,-162.74682920382133,False
254.92338228225708,454.3965680167265,-245.7028292492428,-1203.703174362945,11.529963033288798,-48.416944115542066,-162.67736846185292,False
255.1599850654602,454.31046460923835,-245.75450117814256,-1204.0090778997146,11.736429168265817,-48.493024084886244,-162.81823084935422,False
255.35673880577087,454.3069984991238,-245.7804588445014,-1203.939709655526,11.74275154213034,-48.48130936147958,-162.83227367730385,False
255.63824677467346,454.29435822169455,-245.75097279420194,-1204.0108388413255,11.650359230859513,-48.45657866007299,-162.76876819759644,False
255.87641429901123,454.3186232913255,-245.77048115440323,-1203.898102823481,11.729800592406066,-48.47598157242464,-162.84032736793222,False
256.11398220062256,454.3124929224185,-245.6852562548847,-1204.0176550723465,11.748950291057916,-48.50979155469046,-162.8390243662852,False
256.3592572212219,454.3859034721975,-245.70030665375518,-1203.8366894977862,11.670570356068652,-48.4926414664701,-162.7803107666146,False
256.58386874198914,454.3131476697828,-245.7226113061067,-1204.0811202603913,11.66903237232282,-48.503823374229256,-162.7751157993409,False
256.82829451560974,454.34211108446584,-245.69562703856047,-1203.9824796287412,11.711584923632708,-48.517186087342644,-162.77601682758754,False
257.0615727901459,454.2909340500104,-245.72606517601872,-1204.0204688515753,11.748380069110748,-48.48340318226564,-162.84166205594926,False
257.2519233226776,454.2901310239825,-245.76934574367846,-1204.0248825181554,11.616972294584757,-48.43333198095009,-162.76053773376552,False
257.4965512752533,454.38043926715034,-245.6796819624575,-1203.7309375061036,11.64047546923613,-48.4547206891056,-162.74941056640975,False
257.7016863822937,454.336229174535,-245.7057485929928,-1204.01549384546,11.617894592356652,-48.48695821063289,-162.7243440448433,False
257.91470193862915,454.3031969945653,-245.7582262154892,-1204.0254187793491,11.649877778477745,-48.500051518582914,-162.7569690058723,False
258.13504576683044,454.2776667102846,-245.75305725732719,-1204.1434244141376,11.704282706496949,-48.489493782055035,-162.81447833278102,False
258.3518691062927,454.3741397225512,-245.7245818862913,-1203.868093360716,11.6962520503065,-48.5347726452451,-162.7592190594193,False
258.56575989723206,454.3323238077762,-245.67459363327058,-1203.934992877201,11.693048238100705,-48.51225621394835,-162.78751427427375,False
258.7787117958069,454.3323238077762,-245.67459363327058,-1203.934992877201,11.693048238100705,-48.51225621394835,-162.78751427427375,False
259.00563740730286,454.31738251497325,-245.7113485614341,-1203.9135633123285,11.73149697002572,-48.49133441117411,-162.83469696112277,False
259.2140893936157,454.32995833709265,-245.69476126309718,-1203.9605152644606,11.66324914875342,-48.46900101680542,-162.7793395121427,False
259.44029355049133,454.3514870294457,-245.73282789934063,-1203.853427128832,11.588739840098736,-48.40685157512231,-162.76127764703907,False
259.6605393886566,454.284890516072,-245.76052379213843,-1204.1176743166714,11.660981605931058,-48.48526989270982,-162.77184553886445,False
259.8961305618286,454.30247260236393,-245.7891815920839,-1204.000489816942,11.674684803156426,-48.546653527100155,-162.7539674917818,False
260.11368918418884,454.32897549928083,-245.73033218454174,-1204.040437986216,11.641577595692274,-48.51916123823382,-162.7334755125662,False
260.37538957595825,454.33863631226154,-245.74822001036708,-1204.0191813162157,11.757636544496169,-48.555125007046286,-162.82347616066562,False
260.618168592453,454.29645367959426,-245.76355008891846,-1204.1601236035938,11.752517558894326,-48.537119403680535,-162.81432255502975,False
260.8254237174988,454.27647431958457,-245.7817190167572,-1204.128683112511,11.676486061865797,-48.57032145431992,-162.7432353476583,False
261.04547572135925,454.29361143312093,-245.7379238204847,-1203.9809851007092,11.590868598728184,-48.452005324341435,-162.73018816774996,False
261.308767080307,454.3040994068318,-245.74736352439533,-1203.9959312588599,11.615919586761153,-48.40717513432665,-162.76913966654817,False
261.5715322494507,454.2957003109938,-245.73993910337848,-1203.9823668123606,11.703824269949637,-48.51871220839504,-162.7863128677522,False
261.8197741508484,454.3197120190008,-245.7682697697516,-1204.0562581786307,11.7166444070051,-48.53971643768718,-162.8091825707641,False
262.02957224845886,454.2867198654916,-245.8194541347533,-1203.9927421895277,11.636581884070594,-48.462308419584225,-162.7635339846045,False
262.2569172382355,454.36799448125487,-245.69614625526708,-1203.8832168589931,11.77014047931146,-48.492508312210724,-162.82974776151312,False
262.4770269393921,454.3906132607589,-245.698363355332,-1203.6872861111112,11.665550012329412,-48.461282179876676,-162.7668203031597,False
262.6999890804291,454.2427988232446,-245.77135640174592,-1204.267353703039,11.750450468582244,-48.51435983093629,-162.82654409312053,False
262.9724898338318,454.36320524270457,-245.72038137700565,-1203.741411102762,11.655831930766938,-48.44583045831669,-162.77625364579242,False
263.195636510849,454.33807182429905,-245.69823678722594,-1203.9273493421656,11.650583116106404,-48.48620127872516,-162.76643239515377,False
263.4432022571564,454.2972434191804,-245.74307914460385,-1203.9958615562582,11.679732051474385,-48.46082275905047,-162.80678823480477,False
263.68003273010254,454.3037920171945,-245.7376876953253,-1204.1002463425505,11.683939785097692,-48.52875670194428,-162.76349958346174,False
263.9002730846405,454.3173881160001,-245.75172930020915,-1204.1317363756218,11.622777810167845,-48.52625411174192,-162.73819691965724,False
264.1332166194916,454.31253720636494,-245.70526001398864,-1203.9692590109232,11.714866609962414,-48.469359903625815,-162.82888889160267,False
264.3601942062378,454.3364186622997,-245.7721483492459,-1203.9310610610592,11.671221864035529,-48.54342634742204,-162.7377087998306,False
264.5749680995941,454.32319141356163,-245.70597731441015,-1204.0334388740969,11.688469276278395,-48.502187132194415,-162.76863934139197,False
